idEmprego,nmEmprego,nivelExp,idEmpresa,idLoc
791,Data Engineer,MI,181,10
792,Head of AI,EN,62,13
793,Data Analyst,SE,178,20
794,Machine Learning Engineer,EN,187,5
795,AI Research Scientist,SE,169,7
796,AI Consultant,EX,194,6
797,Head of AI,EN,205,10
798,AI Software Engineer,EX,63,16
799,Head of AI,EN,103,19
800,Data Engineer,EX,26,14
801,Machine Learning Researcher,EX,131,3
802,AI Product Manager,EX,172,6
803,Data Engineer,EX,134,7
804,AI Research Scientist,EN,170,6
805,Deep Learning Engineer,MI,70,17
806,Machine Learning Researcher,SE,192,2
807,Autonomous Systems Engineer,EN,239,1
808,ML Ops Engineer,EN,155,11
809,AI Research Scientist,MI,219,18
810,AI Specialist,EX,170,10
811,AI Specialist,SE,41,9
812,AI Product Manager,SE,226,19
813,Autonomous Systems Engineer,EN,95,15
814,Machine Learning Engineer,EN,232,20
815,Machine Learning Engineer,SE,83,5
816,Research Scientist,EN,77,5
817,Data Engineer,SE,51,14
818,Autonomous Systems Engineer,EX,91,7
819,Deep Learning Engineer,SE,59,5
820,AI Consultant,EN,77,20
821,AI Specialist,EX,29,2
822,Head of AI,SE,196,16
823,ML Ops Engineer,EN,181,13
824,Head of AI,MI,236,3
825,Computer Vision Engineer,MI,171,12
826,Principal Data Scientist,EN,70,12
827,AI Specialist,EX,235,17
828,AI Software Engineer,EX,59,11
829,Data Scientist,MI,151,19
830,Machine Learning Engineer,MI,156,4
831,Deep Learning Engineer,EX,124,13
832,Autonomous Systems Engineer,EN,16,2
833,NLP Engineer,SE,157,11
834,Autonomous Systems Engineer,SE,67,8
835,Robotics Engineer,SE,14,12
836,Deep Learning Engineer,MI,71,18
837,AI Product Manager,MI,158,20
838,AI Specialist,EN,83,7
839,Computer Vision Engineer,MI,146,1
840,AI Architect,MI,65,9
841,Computer Vision Engineer,EN,176,3
842,Principal Data Scientist,EX,179,6
843,Principal Data Scientist,EX,169,20
844,Machine Learning Engineer,EN,77,2
845,AI Architect,MI,116,9
846,Data Analyst,SE,68,14
847,Deep Learning Engineer,EN,194,16
848,AI Research Scientist,EN,85,19
849,Autonomous Systems Engineer,EN,68,16
850,Machine Learning Engineer,SE,102,7
851,AI Specialist,EX,229,13
852,Robotics Engineer,EN,3,18
853,Principal Data Scientist,EN,221,15
854,Data Scientist,MI,12,14
855,AI Software Engineer,MI,104,1
856,NLP Engineer,SE,227,19
857,Head of AI,SE,94,17
858,AI Architect,EN,124,20
859,NLP Engineer,SE,56,18
860,AI Research Scientist,MI,154,12
861,Research Scientist,SE,204,19
862,Machine Learning Engineer,SE,5,2
863,AI Research Scientist,SE,105,14
864,AI Product Manager,EN,44,14
865,AI Research Scientist,MI,44,7
866,Deep Learning Engineer,EN,23,7
867,Head of AI,SE,159,14
868,Machine Learning Engineer,EN,195,9
869,Principal Data Scientist,EN,188,20
870,AI Software Engineer,EN,203,14
871,Deep Learning Engineer,EN,135,3
872,Autonomous Systems Engineer,EN,10,3
873,NLP Engineer,EX,173,5
874,AI Architect,EX,123,10
875,AI Research Scientist,EX,219,3
876,Data Analyst,MI,153,2
877,AI Product Manager,SE,161,10
878,Head of AI,MI,62,8
879,AI Software Engineer,EX,224,4
880,Principal Data Scientist,EX,150,12
881,Data Engineer,SE,45,13
882,Head of AI,EN,133,11
883,Principal Data Scientist,SE,19,3
884,Principal Data Scientist,MI,194,16
885,AI Architect,SE,49,6
886,AI Consultant,EN,61,4
887,NLP Engineer,SE,123,15
888,ML Ops Engineer,EN,148,20
889,AI Specialist,EN,172,10
890,Robotics Engineer,MI,233,16
891,Machine Learning Engineer,EX,73,4
892,Robotics Engineer,SE,162,4
893,AI Software Engineer,SE,238,4
894,AI Software Engineer,MI,145,8
895,Machine Learning Researcher,EX,108,9
896,AI Architect,EX,173,3
897,Computer Vision Engineer,MI,81,11
898,Data Engineer,SE,122,15
899,Autonomous Systems Engineer,MI,76,1
900,Machine Learning Researcher,EX,70,20
901,Data Analyst,SE,5,9
902,Data Analyst,EX,230,13
903,Research Scientist,MI,83,1
904,Data Engineer,SE,90,5
905,Principal Data Scientist,EN,10,2
906,Deep Learning Engineer,EX,87,11
907,Machine Learning Engineer,MI,76,8
908,NLP Engineer,MI,118,4
909,AI Specialist,EX,113,18
910,AI Software Engineer,SE,108,8
911,AI Research Scientist,EN,209,6
912,Machine Learning Researcher,EX,106,19
913,Computer Vision Engineer,EN,222,19
914,Head of AI,MI,115,9
915,Head of AI,EX,68,17
916,Data Analyst,SE,209,2
917,Data Scientist,SE,109,18
918,Data Scientist,EN,39,16
919,Data Analyst,EX,212,14
920,Head of AI,SE,133,8
921,AI Architect,EX,105,6
922,Principal Data Scientist,SE,110,14
923,NLP Engineer,EN,133,6
924,Robotics Engineer,MI,45,18
925,AI Product Manager,EX,37,4
926,AI Specialist,EX,235,5
927,Principal Data Scientist,EX,67,1
928,AI Architect,EX,73,19
929,AI Consultant,EX,217,17
930,Computer Vision Engineer,EN,208,9
931,Data Analyst,EN,72,11
932,AI Architect,EN,22,19
933,Machine Learning Researcher,EX,156,7
934,AI Software Engineer,SE,211,13
935,Data Analyst,EX,99,1
936,AI Software Engineer,EN,35,19
937,Principal Data Scientist,EX,138,10
938,Data Engineer,EX,182,15
939,ML Ops Engineer,EN,85,20
940,Head of AI,MI,98,10
941,AI Software Engineer,MI,225,4
942,AI Software Engineer,MI,194,3
943,Autonomous Systems Engineer,EN,204,4
944,Machine Learning Researcher,EN,135,17
945,Data Scientist,EX,177,8
946,Data Engineer,MI,215,11
947,Computer Vision Engineer,EX,155,6
948,Robotics Engineer,EX,224,4
949,Computer Vision Engineer,SE,98,12
950,Autonomous Systems Engineer,EN,227,4
951,AI Architect,SE,238,9
952,Data Scientist,SE,44,15
953,Data Engineer,MI,208,9
954,AI Consultant,MI,119,9
955,AI Specialist,EX,144,10
956,NLP Engineer,EN,206,11
957,Deep Learning Engineer,MI,10,9
958,AI Software Engineer,MI,145,13
959,Data Analyst,EN,68,7
960,Machine Learning Engineer,EN,232,19
961,NLP Engineer,MI,189,3
962,AI Research Scientist,EN,217,15
963,AI Software Engineer,SE,12,10
964,AI Architect,MI,16,12
965,Autonomous Systems Engineer,EN,145,4
966,Robotics Engineer,SE,197,19
967,Data Analyst,EN,106,3
968,AI Architect,SE,142,20
969,Machine Learning Researcher,EN,62,3
970,Principal Data Scientist,EX,117,14
971,AI Research Scientist,EX,37,20
972,Research Scientist,EX,124,14
973,NLP Engineer,EN,112,1
974,Data Scientist,EX,159,11
975,NLP Engineer,SE,40,6
976,AI Architect,EX,100,5
977,Data Engineer,SE,119,15
978,AI Specialist,SE,228,7
979,AI Product Manager,EX,6,6
980,AI Software Engineer,EN,230,13
981,AI Research Scientist,MI,74,10
982,AI Software Engineer,SE,186,8
983,NLP Engineer,MI,239,15
984,NLP Engineer,SE,22,16
985,Autonomous Systems Engineer,SE,225,6
986,Data Analyst,MI,94,13
987,Principal Data Scientist,SE,129,13
988,Autonomous Systems Engineer,SE,103,5
989,Head of AI,EX,11,7
990,Deep Learning Engineer,EN,118,3
991,Autonomous Systems Engineer,MI,55,11
992,Head of AI,EN,143,10
993,Head of AI,EN,208,10
994,Machine Learning Researcher,EN,155,10
995,Computer Vision Engineer,EX,41,13
996,Data Analyst,EN,145,13
997,Head of AI,MI,143,18
998,Autonomous Systems Engineer,SE,195,15
999,Computer Vision Engineer,EN,188,14
1000,NLP Engineer,SE,44,11
1001,Autonomous Systems Engineer,SE,105,7
1002,Robotics Engineer,SE,81,1
1003,Robotics Engineer,EN,39,6
1004,Robotics Engineer,SE,9,12
1005,AI Specialist,EN,227,3
1006,AI Specialist,MI,208,5
1007,Principal Data Scientist,MI,40,20
1008,Autonomous Systems Engineer,MI,55,6
1009,AI Research Scientist,EX,28,14
1010,AI Software Engineer,EX,186,3
1011,AI Consultant,EX,184,3
1012,AI Specialist,SE,95,5
1013,Head of AI,MI,157,2
1014,AI Research Scientist,EN,73,3
1015,Research Scientist,MI,90,9
1016,Research Scientist,SE,15,5
1017,AI Product Manager,EN,119,15
1018,Deep Learning Engineer,SE,143,16
1019,Autonomous Systems Engineer,SE,97,14
1020,Data Analyst,MI,52,20
1021,Data Engineer,EX,99,15
1022,Computer Vision Engineer,SE,178,2
1023,Machine Learning Engineer,EN,101,6
1024,Research Scientist,SE,135,16
1025,Robotics Engineer,MI,52,13
1026,Data Engineer,MI,47,3
1027,AI Architect,EX,49,12
1028,Computer Vision Engineer,MI,122,4
1029,AI Research Scientist,EX,221,1
1030,AI Product Manager,EX,98,1
1031,AI Research Scientist,EX,121,12
1032,Data Analyst,MI,187,7
1033,Data Analyst,EX,170,15
1034,AI Consultant,EX,67,5
1035,ML Ops Engineer,MI,195,4
1036,Data Scientist,EN,236,9
1037,Machine Learning Researcher,EN,22,16
1038,Data Analyst,MI,209,2
1039,AI Architect,EX,133,14
1040,Machine Learning Researcher,SE,15,10
1041,Data Engineer,EN,55,16
1042,AI Software Engineer,EN,62,11
1043,Head of AI,EN,206,11
1044,Deep Learning Engineer,MI,67,13
1045,Principal Data Scientist,SE,52,18
1046,Machine Learning Researcher,MI,215,9
1047,Deep Learning Engineer,MI,232,16
1048,Machine Learning Engineer,EX,99,14
1049,Data Engineer,EX,8,1
1050,Data Analyst,SE,173,1
1051,Head of AI,EX,104,2
1052,Machine Learning Engineer,MI,98,3
1053,AI Product Manager,EX,185,7
1054,Head of AI,SE,238,16
1055,Robotics Engineer,SE,149,15
1056,Principal Data Scientist,EN,175,14
1057,Data Engineer,MI,123,20
1058,Principal Data Scientist,SE,209,13
1059,ML Ops Engineer,EX,193,20
1060,AI Product Manager,EN,168,2
1061,AI Architect,EX,70,14
1062,Machine Learning Researcher,EX,23,19
1063,AI Product Manager,EN,201,10
1064,Deep Learning Engineer,EX,34,16
1065,AI Research Scientist,EX,239,2
1066,Computer Vision Engineer,EX,10,15
1067,Autonomous Systems Engineer,EN,212,1
1068,Data Analyst,MI,178,2
1069,Data Engineer,SE,205,5
1070,ML Ops Engineer,EN,101,3
1071,Machine Learning Engineer,SE,184,6
1072,AI Software Engineer,EN,7,5
1073,AI Consultant,MI,122,17
1074,Machine Learning Researcher,MI,224,12
1075,Machine Learning Researcher,MI,185,16
1076,Machine Learning Engineer,EN,183,2
1077,AI Specialist,EN,98,15
1078,Research Scientist,EX,60,17
1079,Principal Data Scientist,EX,182,5
1080,Data Analyst,MI,115,19
1081,AI Software Engineer,EX,7,19
1082,Computer Vision Engineer,EN,237,15
1083,Principal Data Scientist,EN,121,5
1084,AI Research Scientist,EX,117,18
1085,Computer Vision Engineer,EN,169,13
1086,AI Architect,EX,236,14
1087,AI Consultant,EN,117,5
1088,Machine Learning Engineer,MI,114,16
1089,NLP Engineer,EX,86,13
1090,ML Ops Engineer,MI,231,10
1091,Deep Learning Engineer,MI,26,14
1092,AI Consultant,SE,152,8
1093,NLP Engineer,SE,78,7
1094,AI Architect,SE,44,17
1095,Computer Vision Engineer,MI,55,18
1096,Head of AI,EN,45,3
1097,Research Scientist,SE,51,5
1098,NLP Engineer,MI,133,17
1099,AI Architect,MI,212,13
1100,Head of AI,EN,219,12
1101,Machine Learning Engineer,EX,105,9
1102,Head of AI,EX,239,12
1103,Data Analyst,EX,197,15
1104,AI Specialist,MI,169,2
1105,Deep Learning Engineer,EX,136,6
1106,Robotics Engineer,MI,66,17
1107,AI Product Manager,EX,154,10
1108,Deep Learning Engineer,EN,123,16
1109,AI Consultant,EX,128,9
1110,AI Research Scientist,EN,36,3
1111,Data Analyst,EN,50,13
1112,AI Consultant,EN,16,15
1113,Autonomous Systems Engineer,SE,152,9
1114,AI Research Scientist,MI,5,1
1115,Machine Learning Engineer,MI,59,18
1116,Machine Learning Researcher,EN,98,12
1117,ML Ops Engineer,EN,129,7
1118,Computer Vision Engineer,SE,26,7
1119,Data Engineer,EN,222,1
1120,Computer Vision Engineer,MI,78,16
1121,Data Scientist,EN,72,16
1122,Data Scientist,SE,152,4
1123,Machine Learning Engineer,SE,23,20
1124,Head of AI,SE,189,16
1125,Research Scientist,MI,208,11
1126,Data Scientist,EN,40,12
1127,NLP Engineer,SE,141,7
1128,AI Research Scientist,EN,222,7
1129,AI Research Scientist,SE,30,9
1130,AI Specialist,EN,124,4
1131,Data Analyst,MI,112,12
1132,ML Ops Engineer,EX,57,4
1133,Data Scientist,EN,12,20
1134,AI Consultant,EX,178,14
1135,AI Product Manager,MI,91,11
1136,Machine Learning Researcher,EX,221,8
1137,AI Software Engineer,MI,7,8
1138,AI Product Manager,MI,147,2
1139,Head of AI,EX,183,9
1140,AI Consultant,MI,186,8
1141,Computer Vision Engineer,MI,234,19
1142,ML Ops Engineer,SE,21,6
1143,AI Architect,MI,207,7
1144,Data Analyst,EN,197,19
1145,AI Specialist,EX,162,5
1146,AI Architect,EX,94,13
1147,AI Research Scientist,SE,81,1
1148,Robotics Engineer,EX,169,7
1149,Data Analyst,SE,226,8
1150,Machine Learning Engineer,MI,48,6
1151,AI Specialist,EN,166,18
1152,AI Software Engineer,EN,237,18
1153,Computer Vision Engineer,MI,6,4
1154,AI Consultant,MI,6,1
1155,AI Product Manager,SE,221,5
1156,Data Engineer,SE,36,1
1157,AI Product Manager,SE,53,3
1158,AI Software Engineer,EN,84,11
1159,AI Research Scientist,EN,158,6
1160,Data Engineer,EN,102,3
1161,Data Scientist,MI,240,6
1162,AI Architect,SE,214,20
1163,Data Engineer,EX,145,8
1164,Deep Learning Engineer,EX,122,2
1165,Autonomous Systems Engineer,EX,53,1
1166,AI Specialist,EX,163,10
1167,AI Research Scientist,EX,22,11
1168,Deep Learning Engineer,MI,91,15
1169,AI Consultant,MI,231,20
1170,Principal Data Scientist,MI,105,3
1171,Data Scientist,MI,63,14
1172,Data Engineer,MI,141,11
1173,AI Product Manager,MI,108,11
1174,Data Analyst,SE,88,17
1175,AI Specialist,EN,113,12
1176,Machine Learning Researcher,EX,154,20
1177,Computer Vision Engineer,EN,2,11
1178,Principal Data Scientist,EN,88,13
1179,NLP Engineer,SE,138,4
1180,AI Research Scientist,EX,118,7
1181,AI Specialist,SE,232,8
1182,AI Architect,EN,229,10
1183,Head of AI,SE,88,1
1184,AI Software Engineer,MI,141,12
1185,AI Research Scientist,MI,78,5
1186,AI Consultant,MI,90,1
1187,Data Scientist,MI,46,17
1188,Autonomous Systems Engineer,EX,200,4
1189,Data Analyst,SE,90,7
1190,AI Specialist,EN,106,11
1191,Machine Learning Engineer,EX,229,13
1192,AI Specialist,EX,138,11
1193,Autonomous Systems Engineer,SE,226,17
1194,AI Architect,MI,219,18
1195,AI Architect,SE,239,2
1196,Data Scientist,EX,131,13
1197,AI Architect,SE,165,3
1198,AI Software Engineer,MI,137,18
1199,Principal Data Scientist,EN,10,13
1200,AI Research Scientist,MI,161,14
1201,AI Specialist,SE,69,7
1202,Deep Learning Engineer,SE,76,3
1203,Data Scientist,EX,29,1
1204,Head of AI,EN,227,4
1205,AI Consultant,MI,8,13
1206,Head of AI,SE,176,6
1207,NLP Engineer,EN,83,15
1208,AI Research Scientist,EN,35,5
1209,Computer Vision Engineer,EN,207,16
1210,AI Consultant,SE,228,13
1211,Research Scientist,MI,217,8
1212,AI Software Engineer,SE,59,9
1213,Head of AI,MI,232,19
1214,Data Scientist,SE,103,6
1215,Research Scientist,EN,14,18
1216,Data Analyst,EN,61,10
1217,NLP Engineer,SE,169,12
1218,Robotics Engineer,EN,66,13
1219,Data Scientist,MI,59,14
1220,AI Product Manager,SE,42,9
1221,Data Analyst,MI,94,17
1222,Principal Data Scientist,EX,4,5
1223,AI Architect,EX,18,1
1224,NLP Engineer,EX,86,4
1225,AI Product Manager,SE,60,8
1226,Head of AI,EX,55,5
1227,AI Architect,EN,75,11
1228,Data Engineer,EX,209,17
1229,Principal Data Scientist,SE,78,3
1230,Machine Learning Researcher,MI,195,10
1231,Data Engineer,EN,191,8
1232,AI Consultant,SE,13,16
1233,Autonomous Systems Engineer,EX,26,13
1234,AI Consultant,MI,191,10
1235,AI Consultant,MI,62,5
1236,AI Research Scientist,MI,188,2
1237,Computer Vision Engineer,MI,220,18
1238,AI Product Manager,EX,113,5
1239,AI Specialist,EN,227,10
1240,Machine Learning Researcher,EX,107,12
1241,Deep Learning Engineer,MI,94,6
1242,Autonomous Systems Engineer,SE,165,2
1243,Data Scientist,EN,30,19
1244,Principal Data Scientist,EN,76,14
1245,Research Scientist,SE,205,5
1246,Principal Data Scientist,EN,32,12
1247,AI Software Engineer,EX,128,14
1248,Robotics Engineer,SE,175,12
1249,Data Analyst,MI,49,10
1250,AI Research Scientist,MI,114,10
1251,Robotics Engineer,MI,150,18
1252,Data Engineer,EN,85,8
1253,Head of AI,EN,223,1
1254,Machine Learning Engineer,MI,40,7
1255,Data Analyst,EN,168,20
1256,Research Scientist,MI,116,12
1257,Research Scientist,EN,74,4
1258,AI Product Manager,EN,14,11
1259,Principal Data Scientist,EN,19,19
1260,AI Software Engineer,EN,214,13
1261,NLP Engineer,EN,222,4
1262,Data Engineer,MI,225,17
1263,AI Product Manager,MI,91,8
1264,AI Research Scientist,EX,5,5
1265,Principal Data Scientist,EX,126,18
1266,Data Engineer,MI,121,14
1267,Research Scientist,MI,233,1
1268,AI Specialist,SE,207,11
1269,AI Consultant,MI,212,10
1270,Data Scientist,EX,132,11
1271,Machine Learning Engineer,SE,204,4
1272,Deep Learning Engineer,EX,72,18
1273,NLP Engineer,MI,90,7
1274,AI Software Engineer,SE,114,7
1275,Machine Learning Researcher,SE,207,18
1276,Data Engineer,SE,144,6
1277,AI Product Manager,MI,215,9
1278,AI Consultant,SE,179,14
1279,Autonomous Systems Engineer,MI,199,17
1280,AI Software Engineer,MI,30,4
1281,AI Specialist,EX,87,10
1282,Machine Learning Engineer,MI,18,20
1283,Head of AI,EX,56,14
1284,Principal Data Scientist,SE,65,13
1285,AI Software Engineer,MI,67,6
1286,AI Architect,SE,190,17
1287,AI Product Manager,EN,52,13
1288,Data Engineer,EX,165,9
1289,Autonomous Systems Engineer,EX,80,20
1290,NLP Engineer,EN,121,2
1291,Deep Learning Engineer,MI,235,8
1292,Data Engineer,SE,118,10
1293,Deep Learning Engineer,EX,20,11
1294,Principal Data Scientist,EX,195,4
1295,Data Analyst,EN,236,7
1296,AI Architect,MI,146,1
1297,Data Engineer,EN,43,17
1298,Data Engineer,MI,140,1
1299,Data Analyst,SE,75,20
1300,Robotics Engineer,EX,185,13
1301,Data Scientist,SE,182,3
1302,Machine Learning Researcher,EN,87,1
1303,Data Analyst,MI,160,12
1304,Deep Learning Engineer,EX,209,1
1305,NLP Engineer,EN,214,15
1306,Deep Learning Engineer,EX,113,10
1307,Machine Learning Engineer,EX,234,13
1308,Principal Data Scientist,SE,203,6
1309,ML Ops Engineer,MI,175,2
1310,AI Product Manager,SE,91,7
1311,Autonomous Systems Engineer,SE,197,1
1312,AI Research Scientist,MI,163,19
1313,AI Software Engineer,MI,145,19
1314,Machine Learning Engineer,SE,14,3
1315,Principal Data Scientist,MI,127,9
1316,Research Scientist,EX,193,17
1317,Deep Learning Engineer,EX,174,1
1318,ML Ops Engineer,SE,111,11
1319,AI Consultant,SE,134,19
1320,AI Architect,SE,79,20
1321,AI Architect,EN,134,17
1322,Machine Learning Researcher,MI,219,10
1323,Deep Learning Engineer,EN,214,2
1324,AI Software Engineer,MI,19,19
1325,AI Specialist,EN,175,12
1326,Head of AI,MI,238,6
1327,AI Consultant,EX,130,7
1328,Research Scientist,MI,92,17
1329,AI Architect,EX,217,12
1330,Computer Vision Engineer,SE,162,1
1331,AI Specialist,MI,100,17
1332,AI Research Scientist,EN,160,6
1333,Machine Learning Engineer,EX,232,11
1334,Data Engineer,MI,136,2
1335,Machine Learning Engineer,SE,121,15
1336,Research Scientist,EN,214,17
1337,Research Scientist,MI,49,11
1338,Deep Learning Engineer,EN,89,4
1339,Data Analyst,EN,14,14
1340,AI Software Engineer,MI,66,11
1341,Robotics Engineer,MI,81,6
1342,AI Software Engineer,EN,16,13
1343,AI Architect,SE,240,13
1344,ML Ops Engineer,EN,115,12
1345,AI Consultant,SE,112,9
1346,AI Consultant,EX,203,8
1347,AI Software Engineer,EN,129,15
1348,AI Consultant,SE,168,7
1349,AI Product Manager,EN,79,15
1350,Robotics Engineer,EX,227,19
1351,AI Software Engineer,MI,122,12
1352,ML Ops Engineer,SE,223,4
1353,Computer Vision Engineer,MI,185,4
1354,ML Ops Engineer,EN,211,4
1355,ML Ops Engineer,SE,25,2
1356,AI Research Scientist,EX,87,2
1357,Autonomous Systems Engineer,SE,239,5
1358,Deep Learning Engineer,EN,223,13
1359,NLP Engineer,EN,66,9
1360,Data Analyst,MI,232,7
1361,AI Specialist,SE,121,12
1362,Autonomous Systems Engineer,EX,232,3
1363,AI Product Manager,EN,113,20
1364,Machine Learning Researcher,EX,233,3
1365,AI Product Manager,EX,205,8
1366,AI Consultant,SE,185,9
1367,Data Analyst,MI,98,6
1368,AI Software Engineer,EX,92,12
1369,Machine Learning Researcher,SE,186,9
1370,Robotics Engineer,SE,149,9
1371,Data Analyst,SE,178,5
1372,Head of AI,MI,198,14
1373,Machine Learning Researcher,MI,154,4
1374,Data Scientist,EX,27,1
1375,Data Analyst,EN,32,20
1376,Machine Learning Engineer,SE,197,4
1377,Machine Learning Researcher,EX,224,16
1378,Data Engineer,SE,102,12
1379,Data Scientist,EN,56,14
1380,Data Scientist,SE,218,14
1381,ML Ops Engineer,EX,218,9
1382,Machine Learning Researcher,EX,3,10
1383,AI Specialist,EN,114,4
1384,AI Product Manager,EN,89,4
1385,AI Architect,MI,42,8
1386,Computer Vision Engineer,EX,35,1
1387,Data Engineer,MI,82,4
1388,NLP Engineer,SE,168,8
1389,AI Consultant,EX,87,5
1390,Machine Learning Researcher,MI,160,16
1391,AI Software Engineer,EX,215,4
1392,ML Ops Engineer,SE,193,11
1393,Head of AI,MI,9,19
1394,Data Scientist,SE,214,9
1395,Machine Learning Researcher,EX,19,3
1396,AI Specialist,MI,83,18
1397,AI Consultant,EN,192,1
1398,AI Consultant,MI,33,11
1399,Principal Data Scientist,MI,109,12
1400,AI Architect,EX,2,6
1401,ML Ops Engineer,EN,113,7
1402,ML Ops Engineer,MI,234,17
1403,Head of AI,SE,39,2
1404,ML Ops Engineer,EN,218,4
1405,AI Consultant,EN,46,15
1406,Data Scientist,SE,152,11
